Loading miniconda version 22.11.1-1
Sequential(
  (0): Linear(in_features=3, out_features=32, bias=True)
  (1): GELU(approximate='none')
  (2): Linear(in_features=32, out_features=32, bias=True)
  (3): GELU(approximate='none')
  (4): Linear(in_features=32, out_features=32, bias=True)
  (5): GELU(approximate='none')
  (6): Linear(in_features=32, out_features=32, bias=True)
  (7): GELU(approximate='none')
  (8): Linear(in_features=32, out_features=32, bias=True)
  (9): GELU(approximate='none')
  (10): Linear(in_features=32, out_features=32, bias=True)
  (11): GELU(approximate='none')
  (12): Linear(in_features=32, out_features=32, bias=True)
  (13): GELU(approximate='none')
  (14): Linear(in_features=32, out_features=2, bias=True)
)
tensor(5.0159, grad_fn=<MeanBackward1>) 0
tensor(5.0430, grad_fn=<MeanBackward1>) 71300
tensor(1.7139, grad_fn=<MeanBackward1>) 71400
tensor(0.8356, grad_fn=<MeanBackward1>) 71500
tensor(1.4784, grad_fn=<MeanBackward1>) 71600
tensor(1.5842, grad_fn=<MeanBackward1>) 71700
tensor(3.5760, grad_fn=<MeanBackward1>) 71800
tensor(3.0404, grad_fn=<MeanBackward1>) 71900
tensor(1.4896, grad_fn=<MeanBackward1>) 72000
tensor(1.3137, grad_fn=<MeanBackward1>) 72100
tensor(2.1477, grad_fn=<MeanBackward1>) 72200
tensor(0.9777, grad_fn=<MeanBackward1>) 72300
tensor(0.9339, grad_fn=<MeanBackward1>) 72400
tensor(2.2903, grad_fn=<MeanBackward1>) 72500
tensor(3.1843, grad_fn=<MeanBackward1>) 72600
tensor(2.8329, grad_fn=<MeanBackward1>) 72700
tensor(2.7089, grad_fn=<MeanBackward1>) 72800
tensor(1.3960, grad_fn=<MeanBackward1>) 72900
tensor(7.5293, grad_fn=<MeanBackward1>) 73000
tensor(2.2587, grad_fn=<MeanBackward1>) 73100
tensor(1.2320, grad_fn=<MeanBackward1>) 73200
tensor(1.0849, grad_fn=<MeanBackward1>) 73300
tensor(1.7110, grad_fn=<MeanBackward1>) 73400
tensor(1.4590, grad_fn=<MeanBackward1>) 73500
tensor(1.8362, grad_fn=<MeanBackward1>) 73600
tensor(1.8453, grad_fn=<MeanBackward1>) 73700
tensor(1.2001, grad_fn=<MeanBackward1>) 73800
tensor(3.4064, grad_fn=<MeanBackward1>) 73900
tensor(1.5827, grad_fn=<MeanBackward1>) 74000
tensor(1.0785, grad_fn=<MeanBackward1>) 74100
tensor(1.3500, grad_fn=<MeanBackward1>) 74200
tensor(1.2429, grad_fn=<MeanBackward1>) 74300
tensor(2.6932, grad_fn=<MeanBackward1>) 74400
tensor(2.0341, grad_fn=<MeanBackward1>) 74500
tensor(1.9525, grad_fn=<MeanBackward1>) 74600
tensor(2.6926, grad_fn=<MeanBackward1>) 74700
tensor(1.5621, grad_fn=<MeanBackward1>) 74800
tensor(1.3399, grad_fn=<MeanBackward1>) 74900
tensor(2.9059, grad_fn=<MeanBackward1>) 75000
tensor(2.1387, grad_fn=<MeanBackward1>) 75100
tensor(6.0042, grad_fn=<MeanBackward1>) 75200
tensor(2.5798, grad_fn=<MeanBackward1>) 75300
tensor(1.5495, grad_fn=<MeanBackward1>) 75400
tensor(3.4700, grad_fn=<MeanBackward1>) 75500
tensor(0.9393, grad_fn=<MeanBackward1>) 75600
tensor(1.2965, grad_fn=<MeanBackward1>) 75700
tensor(1.4673, grad_fn=<MeanBackward1>) 75800
tensor(2.4784, grad_fn=<MeanBackward1>) 75900
tensor(1.4071, grad_fn=<MeanBackward1>) 76000
tensor(0.9897, grad_fn=<MeanBackward1>) 76100
tensor(1.0307, grad_fn=<MeanBackward1>) 76200
tensor(3.8353, grad_fn=<MeanBackward1>) 76300
tensor(4.6873, grad_fn=<MeanBackward1>) 76400
tensor(1.5495, grad_fn=<MeanBackward1>) 76500
tensor(0.8906, grad_fn=<MeanBackward1>) 76600
tensor(3.8715, grad_fn=<MeanBackward1>) 76700
tensor(2.4521, grad_fn=<MeanBackward1>) 76800
tensor(1.2004, grad_fn=<MeanBackward1>) 76900
tensor(1.2381, grad_fn=<MeanBackward1>) 77000
tensor(0.7735, grad_fn=<MeanBackward1>) 77100
tensor(1.7803, grad_fn=<MeanBackward1>) 77200
tensor(2.7220, grad_fn=<MeanBackward1>) 77300
tensor(1.2410, grad_fn=<MeanBackward1>) 77400
tensor(2.7036, grad_fn=<MeanBackward1>) 77500
tensor(1.1462, grad_fn=<MeanBackward1>) 77600
tensor(1.1080, grad_fn=<MeanBackward1>) 77700
tensor(1.0297, grad_fn=<MeanBackward1>) 77800
tensor(1.0865, grad_fn=<MeanBackward1>) 77900
tensor(1.3360, grad_fn=<MeanBackward1>) 78000
tensor(2.6451, grad_fn=<MeanBackward1>) 78100
tensor(2.1933, grad_fn=<MeanBackward1>) 78200
tensor(3.5987, grad_fn=<MeanBackward1>) 78300
tensor(2.1916, grad_fn=<MeanBackward1>) 78400
tensor(1.9255, grad_fn=<MeanBackward1>) 78500
tensor(1.9265, grad_fn=<MeanBackward1>) 78600
tensor(3.7911, grad_fn=<MeanBackward1>) 78700
tensor(3.0659, grad_fn=<MeanBackward1>) 78800
tensor(1.9954, grad_fn=<MeanBackward1>) 78900
tensor(1.0056, grad_fn=<MeanBackward1>) 79000
tensor(1.1328, grad_fn=<MeanBackward1>) 79100
tensor(1.1878, grad_fn=<MeanBackward1>) 79200
tensor(1.5117, grad_fn=<MeanBackward1>) 79300
tensor(1.7079, grad_fn=<MeanBackward1>) 79400
tensor(1.1551, grad_fn=<MeanBackward1>) 79500
tensor(1.6767, grad_fn=<MeanBackward1>) 79600
tensor(1.8433, grad_fn=<MeanBackward1>) 79700
tensor(1.3672, grad_fn=<MeanBackward1>) 79800
tensor(1.0029, grad_fn=<MeanBackward1>) 79900
tensor(1.9704, grad_fn=<MeanBackward1>) 80000
tensor(2.0718, grad_fn=<MeanBackward1>) 80100
tensor(4.1628, grad_fn=<MeanBackward1>) 80200
tensor(2.2730, grad_fn=<MeanBackward1>) 80300
tensor(1.9267, grad_fn=<MeanBackward1>) 80400
tensor(1.4237, grad_fn=<MeanBackward1>) 80500
tensor(6.2123, grad_fn=<MeanBackward1>) 80600
tensor(1.7209, grad_fn=<MeanBackward1>) 80700
tensor(1.2027, grad_fn=<MeanBackward1>) 80800
tensor(2.0984, grad_fn=<MeanBackward1>) 80900
tensor(1.5357, grad_fn=<MeanBackward1>) 81000
tensor(1.6757, grad_fn=<MeanBackward1>) 81100
tensor(1.4436, grad_fn=<MeanBackward1>) 81200
tensor(1.8566, grad_fn=<MeanBackward1>) 81300
tensor(0.8638, grad_fn=<MeanBackward1>) 81400
tensor(1.5497, grad_fn=<MeanBackward1>) 81500
tensor(2.3931, grad_fn=<MeanBackward1>) 81600
tensor(1.1145, grad_fn=<MeanBackward1>) 81700
tensor(1.3404, grad_fn=<MeanBackward1>) 81800
tensor(1.2842, grad_fn=<MeanBackward1>) 81900
tensor(1.2755, grad_fn=<MeanBackward1>) 82000
tensor(4.9330, grad_fn=<MeanBackward1>) 82100
tensor(1.0880, grad_fn=<MeanBackward1>) 82200
tensor(1.4022, grad_fn=<MeanBackward1>) 82300
tensor(2.1883, grad_fn=<MeanBackward1>) 82400
tensor(5.3650, grad_fn=<MeanBackward1>) 82500
tensor(1.2023, grad_fn=<MeanBackward1>) 82600
tensor(1.2345, grad_fn=<MeanBackward1>) 82700
tensor(1.3563, grad_fn=<MeanBackward1>) 82800
tensor(1.6919, grad_fn=<MeanBackward1>) 82900
tensor(4.9124, grad_fn=<MeanBackward1>) 83000
tensor(2.9739, grad_fn=<MeanBackward1>) 83100
tensor(1.2984, grad_fn=<MeanBackward1>) 83200
tensor(4.6413, grad_fn=<MeanBackward1>) 83300
tensor(1.9511, grad_fn=<MeanBackward1>) 83400
tensor(3.9190, grad_fn=<MeanBackward1>) 83500
tensor(1.9417, grad_fn=<MeanBackward1>) 83600
tensor(5.0863, grad_fn=<MeanBackward1>) 83700
tensor(0.9273, grad_fn=<MeanBackward1>) 83800
tensor(3.3439, grad_fn=<MeanBackward1>) 83900
tensor(2.7382, grad_fn=<MeanBackward1>) 84000
tensor(2.0174, grad_fn=<MeanBackward1>) 84100
tensor(1.1358, grad_fn=<MeanBackward1>) 84200
tensor(1.9837, grad_fn=<MeanBackward1>) 84300
tensor(9.0321, grad_fn=<MeanBackward1>) 84400
tensor(1.3794, grad_fn=<MeanBackward1>) 84500
tensor(4.4180, grad_fn=<MeanBackward1>) 84600
tensor(3.6815, grad_fn=<MeanBackward1>) 84700
tensor(2.9390, grad_fn=<MeanBackward1>) 84800
tensor(3.2073, grad_fn=<MeanBackward1>) 84900
tensor(1.2563, grad_fn=<MeanBackward1>) 85000
tensor(1.7326, grad_fn=<MeanBackward1>) 85100
tensor(1.7743, grad_fn=<MeanBackward1>) 85200
tensor(1.0086, grad_fn=<MeanBackward1>) 85300
tensor(1.2323, grad_fn=<MeanBackward1>) 85400
tensor(1.8091, grad_fn=<MeanBackward1>) 85500
tensor(1.5014, grad_fn=<MeanBackward1>) 85600
tensor(3.7386, grad_fn=<MeanBackward1>) 85700
tensor(1.1639, grad_fn=<MeanBackward1>) 85800
tensor(1.8843, grad_fn=<MeanBackward1>) 85900
tensor(1.2597, grad_fn=<MeanBackward1>) 86000
tensor(6.0704, grad_fn=<MeanBackward1>) 86100
tensor(3.3079, grad_fn=<MeanBackward1>) 86200
tensor(1.5992, grad_fn=<MeanBackward1>) 86300
tensor(1.1491, grad_fn=<MeanBackward1>) 86400
tensor(2.1062, grad_fn=<MeanBackward1>) 86500
tensor(1.4236, grad_fn=<MeanBackward1>) 86600
tensor(1.3387, grad_fn=<MeanBackward1>) 86700
tensor(1.3232, grad_fn=<MeanBackward1>) 86800
tensor(4.3036, grad_fn=<MeanBackward1>) 86900
tensor(1.4951, grad_fn=<MeanBackward1>) 87000
tensor(1.5490, grad_fn=<MeanBackward1>) 87100
tensor(1.8379, grad_fn=<MeanBackward1>) 87200
tensor(1.7655, grad_fn=<MeanBackward1>) 87300
tensor(10.1310, grad_fn=<MeanBackward1>) 87400
tensor(2.5532, grad_fn=<MeanBackward1>) 87500
tensor(5.1359, grad_fn=<MeanBackward1>) 87600
tensor(1.4022, grad_fn=<MeanBackward1>) 87700
tensor(1.0721, grad_fn=<MeanBackward1>) 87800
tensor(1.1886, grad_fn=<MeanBackward1>) 87900
tensor(1.3492, grad_fn=<MeanBackward1>) 88000
tensor(1.8438, grad_fn=<MeanBackward1>) 88100
tensor(1.2943, grad_fn=<MeanBackward1>) 88200
tensor(1.9218, grad_fn=<MeanBackward1>) 88300
tensor(1.3981, grad_fn=<MeanBackward1>) 88400
tensor(2.9530, grad_fn=<MeanBackward1>) 88500
tensor(2.3198, grad_fn=<MeanBackward1>) 88600
tensor(2.3411, grad_fn=<MeanBackward1>) 88700
tensor(1.8249, grad_fn=<MeanBackward1>) 88800
tensor(5.7801, grad_fn=<MeanBackward1>) 88900
tensor(1.4913, grad_fn=<MeanBackward1>) 89000
tensor(1.9082, grad_fn=<MeanBackward1>) 89100
tensor(1.8990, grad_fn=<MeanBackward1>) 89200
tensor(2.6047, grad_fn=<MeanBackward1>) 89300
tensor(1.6314, grad_fn=<MeanBackward1>) 89400
tensor(1.7465, grad_fn=<MeanBackward1>) 89500
tensor(1.6334, grad_fn=<MeanBackward1>) 89600
tensor(3.5674, grad_fn=<MeanBackward1>) 89700
tensor(6.3853, grad_fn=<MeanBackward1>) 89800
tensor(1.2575, grad_fn=<MeanBackward1>) 89900
tensor(2.4013, grad_fn=<MeanBackward1>) 90000
tensor(1.5613, grad_fn=<MeanBackward1>) 90100
tensor(1.0512, grad_fn=<MeanBackward1>) 90200
tensor(1.5135, grad_fn=<MeanBackward1>) 90300
tensor(2.0516, grad_fn=<MeanBackward1>) 90400
tensor(2.6100, grad_fn=<MeanBackward1>) 90500
tensor(2.8874, grad_fn=<MeanBackward1>) 90600
tensor(3.4321, grad_fn=<MeanBackward1>) 90700
tensor(1.2512, grad_fn=<MeanBackward1>) 90800
tensor(1.0440, grad_fn=<MeanBackward1>) 90900
tensor(1.3575, grad_fn=<MeanBackward1>) 91000
tensor(5.6215, grad_fn=<MeanBackward1>) 91100
tensor(1.5376, grad_fn=<MeanBackward1>) 91200
tensor(2.3104, grad_fn=<MeanBackward1>) 91300
tensor(1.2805, grad_fn=<MeanBackward1>) 91400
tensor(1.1019, grad_fn=<MeanBackward1>) 91500
tensor(1.5264, grad_fn=<MeanBackward1>) 91600
tensor(3.7676, grad_fn=<MeanBackward1>) 91700
tensor(1.5773, grad_fn=<MeanBackward1>) 91800
tensor(2.9523, grad_fn=<MeanBackward1>) 91900
tensor(0.7223, grad_fn=<MeanBackward1>) 92000
tensor(3.9031, grad_fn=<MeanBackward1>) 92100
tensor(1.8981, grad_fn=<MeanBackward1>) 92200
tensor(2.1056, grad_fn=<MeanBackward1>) 92300
tensor(1.5080, grad_fn=<MeanBackward1>) 92400
tensor(2.8863, grad_fn=<MeanBackward1>) 92500
tensor(0.9929, grad_fn=<MeanBackward1>) 92600
tensor(3.1546, grad_fn=<MeanBackward1>) 92700
tensor(1.7915, grad_fn=<MeanBackward1>) 92800
tensor(2.0065, grad_fn=<MeanBackward1>) 92900
tensor(1.1630, grad_fn=<MeanBackward1>) 93000
tensor(1.3872, grad_fn=<MeanBackward1>) 93100
tensor(1.1597, grad_fn=<MeanBackward1>) 93200
tensor(1.6951, grad_fn=<MeanBackward1>) 93300
tensor(1.7282, grad_fn=<MeanBackward1>) 93400
tensor(2.2456, grad_fn=<MeanBackward1>) 93500
tensor(0.7885, grad_fn=<MeanBackward1>) 93600
tensor(3.3255, grad_fn=<MeanBackward1>) 93700
tensor(1.5546, grad_fn=<MeanBackward1>) 93800
tensor(1.2792, grad_fn=<MeanBackward1>) 93900
tensor(2.4096, grad_fn=<MeanBackward1>) 94000
tensor(1.1647, grad_fn=<MeanBackward1>) 94100
tensor(7.0792, grad_fn=<MeanBackward1>) 94200
tensor(1.8063, grad_fn=<MeanBackward1>) 94300
tensor(1.1233, grad_fn=<MeanBackward1>) 94400
tensor(1.2357, grad_fn=<MeanBackward1>) 94500
tensor(2.6991, grad_fn=<MeanBackward1>) 94600
tensor(1.5854, grad_fn=<MeanBackward1>) 94700
tensor(1.5223, grad_fn=<MeanBackward1>) 94800
tensor(2.0961, grad_fn=<MeanBackward1>) 94900
tensor(4.8809, grad_fn=<MeanBackward1>) 95000
tensor(2.6366, grad_fn=<MeanBackward1>) 95100
tensor(2.5430, grad_fn=<MeanBackward1>) 95200
tensor(1.0094, grad_fn=<MeanBackward1>) 95300
tensor(3.9195, grad_fn=<MeanBackward1>) 95400
tensor(1.4177, grad_fn=<MeanBackward1>) 95500
tensor(1.7216, grad_fn=<MeanBackward1>) 95600
tensor(1.1895, grad_fn=<MeanBackward1>) 95700
tensor(1.9731, grad_fn=<MeanBackward1>) 95800
tensor(4.6617, grad_fn=<MeanBackward1>) 95900
tensor(1.7918, grad_fn=<MeanBackward1>) 96000
tensor(1.2943, grad_fn=<MeanBackward1>) 96100
tensor(1.1519, grad_fn=<MeanBackward1>) 96200
tensor(2.8998, grad_fn=<MeanBackward1>) 96300
tensor(3.3310, grad_fn=<MeanBackward1>) 96400
tensor(3.1323, grad_fn=<MeanBackward1>) 96500
tensor(1.8595, grad_fn=<MeanBackward1>) 96600
tensor(1.8127, grad_fn=<MeanBackward1>) 96700
tensor(1.6722, grad_fn=<MeanBackward1>) 96800
tensor(2.0208, grad_fn=<MeanBackward1>) 96900
tensor(1.2319, grad_fn=<MeanBackward1>) 97000
tensor(1.0368, grad_fn=<MeanBackward1>) 97100
tensor(1.5129, grad_fn=<MeanBackward1>) 97200
tensor(1.7326, grad_fn=<MeanBackward1>) 97300
tensor(2.2555, grad_fn=<MeanBackward1>) 97400
tensor(2.1524, grad_fn=<MeanBackward1>) 97500
tensor(1.3567, grad_fn=<MeanBackward1>) 97600
tensor(1.8581, grad_fn=<MeanBackward1>) 97700
tensor(1.5768, grad_fn=<MeanBackward1>) 97800
tensor(1.9472, grad_fn=<MeanBackward1>) 97900
tensor(2.1206, grad_fn=<MeanBackward1>) 98000
tensor(2.0132, grad_fn=<MeanBackward1>) 98100
tensor(1.3685, grad_fn=<MeanBackward1>) 98200
tensor(2.2342, grad_fn=<MeanBackward1>) 98300
tensor(2.4622, grad_fn=<MeanBackward1>) 98400
tensor(5.9223, grad_fn=<MeanBackward1>) 98500
tensor(2.1136, grad_fn=<MeanBackward1>) 98600
tensor(2.7138, grad_fn=<MeanBackward1>) 98700
tensor(0.9512, grad_fn=<MeanBackward1>) 98800
tensor(3.2924, grad_fn=<MeanBackward1>) 98900
tensor(5.7459, grad_fn=<MeanBackward1>) 99000
tensor(5.2873, grad_fn=<MeanBackward1>) 99100
tensor(1.1522, grad_fn=<MeanBackward1>) 99200
tensor(1.6395, grad_fn=<MeanBackward1>) 99300
tensor(4.6847, grad_fn=<MeanBackward1>) 99400
tensor(1.6064, grad_fn=<MeanBackward1>) 99500
tensor(2.1230, grad_fn=<MeanBackward1>) 99600
tensor(7.6549, grad_fn=<MeanBackward1>) 99700
tensor(2.6213, grad_fn=<MeanBackward1>) 99800
tensor(2.3677, grad_fn=<MeanBackward1>) 99900
tensor(1.6164, grad_fn=<MeanBackward1>) 100000
Sequential(
  (0): Linear(in_features=3, out_features=32, bias=True)
  (1): GELU(approximate='none')
  (2): Linear(in_features=32, out_features=2, bias=True)
)
tensor(4.4010, grad_fn=<MeanBackward1>) 0
tensor(3.8284, grad_fn=<MeanBackward1>) 100
tensor(4.9046, grad_fn=<MeanBackward1>) 200
tensor(5.5219, grad_fn=<MeanBackward1>) 300
tensor(2.7755, grad_fn=<MeanBackward1>) 400
tensor(1.3218, grad_fn=<MeanBackward1>) 500
tensor(1.8245, grad_fn=<MeanBackward1>) 600
tensor(1.7184, grad_fn=<MeanBackward1>) 700
tensor(4.3763, grad_fn=<MeanBackward1>) 800
tensor(3.0069, grad_fn=<MeanBackward1>) 900
tensor(2.9550, grad_fn=<MeanBackward1>) 1000
tensor(1.8462, grad_fn=<MeanBackward1>) 1100
tensor(1.9257, grad_fn=<MeanBackward1>) 1200
tensor(3.4447, grad_fn=<MeanBackward1>) 1300
tensor(1.6820, grad_fn=<MeanBackward1>) 1400
tensor(1.5987, grad_fn=<MeanBackward1>) 1500
tensor(1.6738, grad_fn=<MeanBackward1>) 1600
tensor(1.5503, grad_fn=<MeanBackward1>) 1700
tensor(1.9514, grad_fn=<MeanBackward1>) 1800
tensor(2.2306, grad_fn=<MeanBackward1>) 1900
tensor(7.3926, grad_fn=<MeanBackward1>) 2000
tensor(1.5098, grad_fn=<MeanBackward1>) 2100
tensor(1.8904, grad_fn=<MeanBackward1>) 2200
tensor(2.4671, grad_fn=<MeanBackward1>) 2300
tensor(1.9890, grad_fn=<MeanBackward1>) 2400
tensor(1.6102, grad_fn=<MeanBackward1>) 2500
tensor(1.5840, grad_fn=<MeanBackward1>) 2600
tensor(1.5533, grad_fn=<MeanBackward1>) 2700
tensor(1.4141, grad_fn=<MeanBackward1>) 2800
tensor(1.5213, grad_fn=<MeanBackward1>) 2900
tensor(1.4861, grad_fn=<MeanBackward1>) 3000
tensor(2.7233, grad_fn=<MeanBackward1>) 3100
tensor(1.4790, grad_fn=<MeanBackward1>) 3200
tensor(1.6649, grad_fn=<MeanBackward1>) 3300
tensor(2.1971, grad_fn=<MeanBackward1>) 3400
tensor(2.0672, grad_fn=<MeanBackward1>) 3500
tensor(1.9929, grad_fn=<MeanBackward1>) 3600
tensor(1.8294, grad_fn=<MeanBackward1>) 3700
tensor(0.9889, grad_fn=<MeanBackward1>) 3800
tensor(1.2103, grad_fn=<MeanBackward1>) 3900
tensor(2.7396, grad_fn=<MeanBackward1>) 4000
tensor(2.8262, grad_fn=<MeanBackward1>) 4100
tensor(1.0790, grad_fn=<MeanBackward1>) 4200
tensor(1.3158, grad_fn=<MeanBackward1>) 4300
tensor(1.7370, grad_fn=<MeanBackward1>) 4400
tensor(1.5469, grad_fn=<MeanBackward1>) 4500
tensor(1.4175, grad_fn=<MeanBackward1>) 4600
tensor(1.2201, grad_fn=<MeanBackward1>) 4700
tensor(1.1977, grad_fn=<MeanBackward1>) 4800
tensor(1.1330, grad_fn=<MeanBackward1>) 4900
tensor(2.2373, grad_fn=<MeanBackward1>) 5000
tensor(1.3007, grad_fn=<MeanBackward1>) 5100
tensor(1.7404, grad_fn=<MeanBackward1>) 5200
tensor(1.4081, grad_fn=<MeanBackward1>) 5300
tensor(1.8148, grad_fn=<MeanBackward1>) 5400
tensor(1.4075, grad_fn=<MeanBackward1>) 5500
tensor(1.4210, grad_fn=<MeanBackward1>) 5600
tensor(1.4063, grad_fn=<MeanBackward1>) 5700
tensor(1.0781, grad_fn=<MeanBackward1>) 5800
tensor(2.1681, grad_fn=<MeanBackward1>) 5900
tensor(1.3641, grad_fn=<MeanBackward1>) 6000
tensor(1.4816, grad_fn=<MeanBackward1>) 6100
tensor(1.8991, grad_fn=<MeanBackward1>) 6200
tensor(1.0988, grad_fn=<MeanBackward1>) 6300
tensor(1.0744, grad_fn=<MeanBackward1>) 6400
tensor(1.3203, grad_fn=<MeanBackward1>) 6500
tensor(1.5404, grad_fn=<MeanBackward1>) 6600
tensor(0.9195, grad_fn=<MeanBackward1>) 6700
tensor(3.5697, grad_fn=<MeanBackward1>) 6800
tensor(1.1086, grad_fn=<MeanBackward1>) 6900
tensor(1.5965, grad_fn=<MeanBackward1>) 7000
tensor(4.2628, grad_fn=<MeanBackward1>) 7100
tensor(1.1836, grad_fn=<MeanBackward1>) 7200
tensor(1.6978, grad_fn=<MeanBackward1>) 7300
tensor(0.9739, grad_fn=<MeanBackward1>) 7400
tensor(7.6036, grad_fn=<MeanBackward1>) 7500
tensor(1.1040, grad_fn=<MeanBackward1>) 7600
tensor(1.6598, grad_fn=<MeanBackward1>) 7700
tensor(3.5204, grad_fn=<MeanBackward1>) 7800
tensor(0.8143, grad_fn=<MeanBackward1>) 7900
tensor(1.3217, grad_fn=<MeanBackward1>) 8000
tensor(1.2208, grad_fn=<MeanBackward1>) 8100
tensor(1.4114, grad_fn=<MeanBackward1>) 8200
tensor(1.1748, grad_fn=<MeanBackward1>) 8300
tensor(1.3339, grad_fn=<MeanBackward1>) 8400
tensor(2.4187, grad_fn=<MeanBackward1>) 8500
tensor(1.2769, grad_fn=<MeanBackward1>) 8600
tensor(1.2790, grad_fn=<MeanBackward1>) 8700
tensor(1.1622, grad_fn=<MeanBackward1>) 8800
tensor(1.0182, grad_fn=<MeanBackward1>) 8900
tensor(1.5794, grad_fn=<MeanBackward1>) 9000
tensor(1.7689, grad_fn=<MeanBackward1>) 9100
tensor(3.1913, grad_fn=<MeanBackward1>) 9200
tensor(1.4594, grad_fn=<MeanBackward1>) 9300
tensor(0.7706, grad_fn=<MeanBackward1>) 9400
tensor(0.9629, grad_fn=<MeanBackward1>) 9500
tensor(3.0461, grad_fn=<MeanBackward1>) 9600
tensor(1.0041, grad_fn=<MeanBackward1>) 9700
tensor(0.9117, grad_fn=<MeanBackward1>) 9800
tensor(2.0620, grad_fn=<MeanBackward1>) 9900
tensor(1.1838, grad_fn=<MeanBackward1>) 10000
tensor(1.1445, grad_fn=<MeanBackward1>) 10100
tensor(1.2069, grad_fn=<MeanBackward1>) 10200
tensor(4.8422, grad_fn=<MeanBackward1>) 10300
tensor(1.4482, grad_fn=<MeanBackward1>) 10400
tensor(0.9387, grad_fn=<MeanBackward1>) 10500
tensor(1.3655, grad_fn=<MeanBackward1>) 10600
tensor(1.1932, grad_fn=<MeanBackward1>) 10700
tensor(0.6851, grad_fn=<MeanBackward1>) 10800
tensor(0.9227, grad_fn=<MeanBackward1>) 10900
tensor(1.0847, grad_fn=<MeanBackward1>) 11000
tensor(0.7575, grad_fn=<MeanBackward1>) 11100
tensor(1.5206, grad_fn=<MeanBackward1>) 11200
tensor(2.5458, grad_fn=<MeanBackward1>) 11300
tensor(2.3990, grad_fn=<MeanBackward1>) 11400
tensor(1.4535, grad_fn=<MeanBackward1>) 11500
tensor(2.3497, grad_fn=<MeanBackward1>) 11600
tensor(1.5025, grad_fn=<MeanBackward1>) 11700
tensor(1.6053, grad_fn=<MeanBackward1>) 11800
tensor(0.8455, grad_fn=<MeanBackward1>) 11900
tensor(0.9152, grad_fn=<MeanBackward1>) 12000
tensor(2.2514, grad_fn=<MeanBackward1>) 12100
tensor(1.3970, grad_fn=<MeanBackward1>) 12200
tensor(1.0178, grad_fn=<MeanBackward1>) 12300
tensor(1.1934, grad_fn=<MeanBackward1>) 12400
tensor(0.8960, grad_fn=<MeanBackward1>) 12500
tensor(0.7747, grad_fn=<MeanBackward1>) 12600
tensor(1.3067, grad_fn=<MeanBackward1>) 12700
tensor(1.1775, grad_fn=<MeanBackward1>) 12800
tensor(1.5964, grad_fn=<MeanBackward1>) 12900
tensor(1.2556, grad_fn=<MeanBackward1>) 13000
tensor(2.1256, grad_fn=<MeanBackward1>) 13100
tensor(1.3344, grad_fn=<MeanBackward1>) 13200
tensor(1.2765, grad_fn=<MeanBackward1>) 13300
tensor(2.0346, grad_fn=<MeanBackward1>) 13400
tensor(0.9314, grad_fn=<MeanBackward1>) 13500
tensor(5.0336, grad_fn=<MeanBackward1>) 13600
tensor(4.4930, grad_fn=<MeanBackward1>) 13700
tensor(1.3610, grad_fn=<MeanBackward1>) 13800
tensor(2.0095, grad_fn=<MeanBackward1>) 13900
tensor(1.0763, grad_fn=<MeanBackward1>) 14000
tensor(1.2336, grad_fn=<MeanBackward1>) 14100
tensor(1.5982, grad_fn=<MeanBackward1>) 14200
tensor(1.1510, grad_fn=<MeanBackward1>) 14300
tensor(1.2822, grad_fn=<MeanBackward1>) 14400
tensor(0.8909, grad_fn=<MeanBackward1>) 14500
tensor(1.2344, grad_fn=<MeanBackward1>) 14600
tensor(2.0000, grad_fn=<MeanBackward1>) 14700
tensor(0.8724, grad_fn=<MeanBackward1>) 14800
tensor(1.1334, grad_fn=<MeanBackward1>) 14900
tensor(1.5164, grad_fn=<MeanBackward1>) 15000
tensor(1.0509, grad_fn=<MeanBackward1>) 15100
tensor(0.9480, grad_fn=<MeanBackward1>) 15200
tensor(0.6806, grad_fn=<MeanBackward1>) 15300
tensor(1.6457, grad_fn=<MeanBackward1>) 15400
tensor(1.0958, grad_fn=<MeanBackward1>) 15500
tensor(1.4075, grad_fn=<MeanBackward1>) 15600
tensor(1.5451, grad_fn=<MeanBackward1>) 15700
tensor(0.7387, grad_fn=<MeanBackward1>) 15800
tensor(1.5247, grad_fn=<MeanBackward1>) 15900
tensor(1.7361, grad_fn=<MeanBackward1>) 16000
tensor(1.2392, grad_fn=<MeanBackward1>) 16100
tensor(0.9493, grad_fn=<MeanBackward1>) 16200
tensor(2.0848, grad_fn=<MeanBackward1>) 16300
tensor(0.7543, grad_fn=<MeanBackward1>) 16400
tensor(0.9769, grad_fn=<MeanBackward1>) 16500
tensor(4.0894, grad_fn=<MeanBackward1>) 16600
tensor(1.7632, grad_fn=<MeanBackward1>) 16700
tensor(0.9217, grad_fn=<MeanBackward1>) 16800
tensor(4.2203, grad_fn=<MeanBackward1>) 16900
tensor(1.3374, grad_fn=<MeanBackward1>) 17000
tensor(0.6374, grad_fn=<MeanBackward1>) 17100
tensor(1.1931, grad_fn=<MeanBackward1>) 17200
tensor(1.1306, grad_fn=<MeanBackward1>) 17300
tensor(1.5309, grad_fn=<MeanBackward1>) 17400
tensor(2.3685, grad_fn=<MeanBackward1>) 17500
tensor(0.9973, grad_fn=<MeanBackward1>) 17600
tensor(3.2312, grad_fn=<MeanBackward1>) 17700
tensor(0.7450, grad_fn=<MeanBackward1>) 17800
