Loading miniconda version 22.11.1-1
Sequential(
  (0): Linear(in_features=3, out_features=32, bias=True)
  (1): GELU(approximate='none')
  (2): Linear(in_features=32, out_features=32, bias=True)
  (3): GELU(approximate='none')
  (4): Linear(in_features=32, out_features=32, bias=True)
  (5): GELU(approximate='none')
  (6): Linear(in_features=32, out_features=32, bias=True)
  (7): GELU(approximate='none')
  (8): Linear(in_features=32, out_features=32, bias=True)
  (9): GELU(approximate='none')
  (10): Linear(in_features=32, out_features=32, bias=True)
  (11): GELU(approximate='none')
  (12): Linear(in_features=32, out_features=32, bias=True)
  (13): GELU(approximate='none')
  (14): Linear(in_features=32, out_features=2, bias=True)
)
tensor(2.0018, grad_fn=<MeanBackward1>) 0
tensor(0.7360, grad_fn=<MeanBackward1>) 54500
tensor(0.6562, grad_fn=<MeanBackward1>) 54600
tensor(0.5646, grad_fn=<MeanBackward1>) 54700
tensor(1.4628, grad_fn=<MeanBackward1>) 54800
tensor(3.6579, grad_fn=<MeanBackward1>) 54900
tensor(1.1904, grad_fn=<MeanBackward1>) 55000
tensor(2.8525, grad_fn=<MeanBackward1>) 55100
tensor(0.9923, grad_fn=<MeanBackward1>) 55200
tensor(4.9890, grad_fn=<MeanBackward1>) 55300
tensor(0.8400, grad_fn=<MeanBackward1>) 55400
tensor(0.7522, grad_fn=<MeanBackward1>) 55500
tensor(2.9857, grad_fn=<MeanBackward1>) 55600
tensor(1.6419, grad_fn=<MeanBackward1>) 55700
tensor(0.5799, grad_fn=<MeanBackward1>) 55800
tensor(1.1538, grad_fn=<MeanBackward1>) 55900
tensor(2.0453, grad_fn=<MeanBackward1>) 56000
tensor(0.8538, grad_fn=<MeanBackward1>) 56100
tensor(0.9316, grad_fn=<MeanBackward1>) 56200
tensor(3.3232, grad_fn=<MeanBackward1>) 56300
tensor(0.7263, grad_fn=<MeanBackward1>) 56400
tensor(0.8014, grad_fn=<MeanBackward1>) 56500
tensor(1.3576, grad_fn=<MeanBackward1>) 56600
tensor(0.6195, grad_fn=<MeanBackward1>) 56700
tensor(2.4783, grad_fn=<MeanBackward1>) 56800
tensor(3.6721, grad_fn=<MeanBackward1>) 56900
tensor(0.8577, grad_fn=<MeanBackward1>) 57000
tensor(1.4163, grad_fn=<MeanBackward1>) 57100
tensor(1.4026, grad_fn=<MeanBackward1>) 57200
tensor(1.4949, grad_fn=<MeanBackward1>) 57300
tensor(1.1712, grad_fn=<MeanBackward1>) 57400
tensor(1.1632, grad_fn=<MeanBackward1>) 57500
tensor(0.6593, grad_fn=<MeanBackward1>) 57600
tensor(1.4961, grad_fn=<MeanBackward1>) 57700
tensor(9.5579, grad_fn=<MeanBackward1>) 57800
tensor(0.5159, grad_fn=<MeanBackward1>) 57900
tensor(3.4656, grad_fn=<MeanBackward1>) 58000
tensor(0.8310, grad_fn=<MeanBackward1>) 58100
tensor(0.9379, grad_fn=<MeanBackward1>) 58200
tensor(0.9963, grad_fn=<MeanBackward1>) 58300
tensor(0.6712, grad_fn=<MeanBackward1>) 58400
tensor(2.5392, grad_fn=<MeanBackward1>) 58500
tensor(1.5268, grad_fn=<MeanBackward1>) 58600
tensor(0.5981, grad_fn=<MeanBackward1>) 58700
tensor(1.2757, grad_fn=<MeanBackward1>) 58800
tensor(2.9173, grad_fn=<MeanBackward1>) 58900
tensor(1.7163, grad_fn=<MeanBackward1>) 59000
tensor(0.9067, grad_fn=<MeanBackward1>) 59100
tensor(0.9177, grad_fn=<MeanBackward1>) 59200
tensor(1.6315, grad_fn=<MeanBackward1>) 59300
tensor(1.0419, grad_fn=<MeanBackward1>) 59400
tensor(0.5701, grad_fn=<MeanBackward1>) 59500
tensor(2.0314, grad_fn=<MeanBackward1>) 59600
tensor(0.8164, grad_fn=<MeanBackward1>) 59700
tensor(0.8082, grad_fn=<MeanBackward1>) 59800
tensor(1.1068, grad_fn=<MeanBackward1>) 59900
tensor(1.1268, grad_fn=<MeanBackward1>) 60000
tensor(0.7357, grad_fn=<MeanBackward1>) 60100
tensor(1.7346, grad_fn=<MeanBackward1>) 60200
tensor(0.9020, grad_fn=<MeanBackward1>) 60300
tensor(3.1404, grad_fn=<MeanBackward1>) 60400
tensor(2.4798, grad_fn=<MeanBackward1>) 60500
tensor(0.8499, grad_fn=<MeanBackward1>) 60600
tensor(1.1999, grad_fn=<MeanBackward1>) 60700
tensor(0.8302, grad_fn=<MeanBackward1>) 60800
tensor(0.9853, grad_fn=<MeanBackward1>) 60900
tensor(1.1582, grad_fn=<MeanBackward1>) 61000
tensor(1.2949, grad_fn=<MeanBackward1>) 61100
tensor(1.4286, grad_fn=<MeanBackward1>) 61200
tensor(0.9628, grad_fn=<MeanBackward1>) 61300
tensor(1.3430, grad_fn=<MeanBackward1>) 61400
tensor(0.8703, grad_fn=<MeanBackward1>) 61500
tensor(1.0967, grad_fn=<MeanBackward1>) 61600
tensor(1.1535, grad_fn=<MeanBackward1>) 61700
tensor(2.1491, grad_fn=<MeanBackward1>) 61800
tensor(2.4708, grad_fn=<MeanBackward1>) 61900
tensor(1.4578, grad_fn=<MeanBackward1>) 62000
tensor(0.5463, grad_fn=<MeanBackward1>) 62100
tensor(3.7573, grad_fn=<MeanBackward1>) 62200
tensor(4.2705, grad_fn=<MeanBackward1>) 62300
tensor(1.2984, grad_fn=<MeanBackward1>) 62400
tensor(1.2764, grad_fn=<MeanBackward1>) 62500
tensor(0.8931, grad_fn=<MeanBackward1>) 62600
tensor(0.6580, grad_fn=<MeanBackward1>) 62700
tensor(1.5708, grad_fn=<MeanBackward1>) 62800
tensor(1.1571, grad_fn=<MeanBackward1>) 62900
tensor(1.8773, grad_fn=<MeanBackward1>) 63000
tensor(5.9235, grad_fn=<MeanBackward1>) 63100
tensor(0.9097, grad_fn=<MeanBackward1>) 63200
tensor(0.9459, grad_fn=<MeanBackward1>) 63300
tensor(1.4022, grad_fn=<MeanBackward1>) 63400
tensor(1.4406, grad_fn=<MeanBackward1>) 63500
tensor(1.1981, grad_fn=<MeanBackward1>) 63600
tensor(1.1575, grad_fn=<MeanBackward1>) 63700
tensor(1.7708, grad_fn=<MeanBackward1>) 63800
tensor(0.8397, grad_fn=<MeanBackward1>) 63900
tensor(0.9507, grad_fn=<MeanBackward1>) 64000
tensor(0.7015, grad_fn=<MeanBackward1>) 64100
tensor(0.7109, grad_fn=<MeanBackward1>) 64200
tensor(0.5058, grad_fn=<MeanBackward1>) 64300
tensor(0.5875, grad_fn=<MeanBackward1>) 64400
tensor(0.9520, grad_fn=<MeanBackward1>) 64500
tensor(0.7194, grad_fn=<MeanBackward1>) 64600
tensor(0.8825, grad_fn=<MeanBackward1>) 64700
tensor(1.0729, grad_fn=<MeanBackward1>) 64800
tensor(0.9326, grad_fn=<MeanBackward1>) 64900
tensor(1.2125, grad_fn=<MeanBackward1>) 65000
tensor(1.3517, grad_fn=<MeanBackward1>) 65100
tensor(0.9171, grad_fn=<MeanBackward1>) 65200
tensor(2.0429, grad_fn=<MeanBackward1>) 65300
tensor(1.1600, grad_fn=<MeanBackward1>) 65400
tensor(0.9727, grad_fn=<MeanBackward1>) 65500
tensor(0.7778, grad_fn=<MeanBackward1>) 65600
tensor(2.0275, grad_fn=<MeanBackward1>) 65700
tensor(1.0188, grad_fn=<MeanBackward1>) 65800
tensor(8.3258, grad_fn=<MeanBackward1>) 65900
tensor(1.7058, grad_fn=<MeanBackward1>) 66000
tensor(0.6708, grad_fn=<MeanBackward1>) 66100
tensor(1.1189, grad_fn=<MeanBackward1>) 66200
tensor(0.7333, grad_fn=<MeanBackward1>) 66300
tensor(1.3504, grad_fn=<MeanBackward1>) 66400
tensor(1.8129, grad_fn=<MeanBackward1>) 66500
tensor(0.9413, grad_fn=<MeanBackward1>) 66600
tensor(1.0211, grad_fn=<MeanBackward1>) 66700
tensor(0.4368, grad_fn=<MeanBackward1>) 66800
tensor(0.7436, grad_fn=<MeanBackward1>) 66900
tensor(1.0145, grad_fn=<MeanBackward1>) 67000
tensor(1.2043, grad_fn=<MeanBackward1>) 67100
tensor(0.9030, grad_fn=<MeanBackward1>) 67200
tensor(1.1453, grad_fn=<MeanBackward1>) 67300
tensor(1.4810, grad_fn=<MeanBackward1>) 67400
tensor(0.6568, grad_fn=<MeanBackward1>) 67500
tensor(0.7129, grad_fn=<MeanBackward1>) 67600
tensor(5.2079, grad_fn=<MeanBackward1>) 67700
tensor(0.6872, grad_fn=<MeanBackward1>) 67800
tensor(1.0553, grad_fn=<MeanBackward1>) 67900
tensor(1.3514, grad_fn=<MeanBackward1>) 68000
tensor(1.6270, grad_fn=<MeanBackward1>) 68100
tensor(0.6817, grad_fn=<MeanBackward1>) 68200
tensor(0.7556, grad_fn=<MeanBackward1>) 68300
tensor(1.3681, grad_fn=<MeanBackward1>) 68400
tensor(0.7863, grad_fn=<MeanBackward1>) 68500
tensor(3.0839, grad_fn=<MeanBackward1>) 68600
tensor(1.6572, grad_fn=<MeanBackward1>) 68700
tensor(0.5853, grad_fn=<MeanBackward1>) 68800
tensor(0.6386, grad_fn=<MeanBackward1>) 68900
tensor(0.8202, grad_fn=<MeanBackward1>) 69000
tensor(0.6888, grad_fn=<MeanBackward1>) 69100
tensor(1.3182, grad_fn=<MeanBackward1>) 69200
tensor(0.8167, grad_fn=<MeanBackward1>) 69300
tensor(0.7237, grad_fn=<MeanBackward1>) 69400
tensor(0.6086, grad_fn=<MeanBackward1>) 69500
tensor(1.2116, grad_fn=<MeanBackward1>) 69600
tensor(0.6131, grad_fn=<MeanBackward1>) 69700
tensor(0.6877, grad_fn=<MeanBackward1>) 69800
tensor(0.7363, grad_fn=<MeanBackward1>) 69900
tensor(0.6550, grad_fn=<MeanBackward1>) 70000
tensor(1.3637, grad_fn=<MeanBackward1>) 70100
tensor(1.0356, grad_fn=<MeanBackward1>) 70200
tensor(1.9680, grad_fn=<MeanBackward1>) 70300
tensor(1.2222, grad_fn=<MeanBackward1>) 70400
tensor(0.8312, grad_fn=<MeanBackward1>) 70500
tensor(0.6914, grad_fn=<MeanBackward1>) 70600
tensor(0.8526, grad_fn=<MeanBackward1>) 70700
tensor(0.9919, grad_fn=<MeanBackward1>) 70800
tensor(0.6050, grad_fn=<MeanBackward1>) 70900
tensor(1.5560, grad_fn=<MeanBackward1>) 71000
tensor(0.7188, grad_fn=<MeanBackward1>) 71100
tensor(0.9340, grad_fn=<MeanBackward1>) 71200
tensor(2.6374, grad_fn=<MeanBackward1>) 71300
tensor(0.6611, grad_fn=<MeanBackward1>) 71400
tensor(0.6752, grad_fn=<MeanBackward1>) 71500
tensor(0.8470, grad_fn=<MeanBackward1>) 71600
tensor(4.1636, grad_fn=<MeanBackward1>) 71700
tensor(1.0854, grad_fn=<MeanBackward1>) 71800
tensor(1.0287, grad_fn=<MeanBackward1>) 71900
tensor(6.6524, grad_fn=<MeanBackward1>) 72000
tensor(0.7355, grad_fn=<MeanBackward1>) 72100
tensor(0.9392, grad_fn=<MeanBackward1>) 72200
tensor(0.8416, grad_fn=<MeanBackward1>) 72300
tensor(2.0498, grad_fn=<MeanBackward1>) 72400
tensor(1.0079, grad_fn=<MeanBackward1>) 72500
tensor(1.9075, grad_fn=<MeanBackward1>) 72600
tensor(0.6179, grad_fn=<MeanBackward1>) 72700
tensor(0.7295, grad_fn=<MeanBackward1>) 72800
tensor(0.9354, grad_fn=<MeanBackward1>) 72900
tensor(1.0986, grad_fn=<MeanBackward1>) 73000
tensor(0.8035, grad_fn=<MeanBackward1>) 73100
tensor(1.4835, grad_fn=<MeanBackward1>) 73200
tensor(2.3856, grad_fn=<MeanBackward1>) 73300
tensor(5.2732, grad_fn=<MeanBackward1>) 73400
tensor(0.8728, grad_fn=<MeanBackward1>) 73500
tensor(0.9124, grad_fn=<MeanBackward1>) 73600
tensor(0.5305, grad_fn=<MeanBackward1>) 73700
tensor(1.3066, grad_fn=<MeanBackward1>) 73800
tensor(0.7886, grad_fn=<MeanBackward1>) 73900
tensor(0.9630, grad_fn=<MeanBackward1>) 74000
tensor(0.7393, grad_fn=<MeanBackward1>) 74100
tensor(1.1585, grad_fn=<MeanBackward1>) 74200
tensor(0.7661, grad_fn=<MeanBackward1>) 74300
tensor(0.9546, grad_fn=<MeanBackward1>) 74400
tensor(0.9652, grad_fn=<MeanBackward1>) 74500
tensor(0.5832, grad_fn=<MeanBackward1>) 74600
tensor(0.6562, grad_fn=<MeanBackward1>) 74700
tensor(0.9324, grad_fn=<MeanBackward1>) 74800
tensor(0.5239, grad_fn=<MeanBackward1>) 74900
tensor(0.6838, grad_fn=<MeanBackward1>) 75000
tensor(0.6491, grad_fn=<MeanBackward1>) 75100
tensor(4.1073, grad_fn=<MeanBackward1>) 75200
tensor(0.7787, grad_fn=<MeanBackward1>) 75300
tensor(0.8737, grad_fn=<MeanBackward1>) 75400
tensor(0.9416, grad_fn=<MeanBackward1>) 75500
tensor(1.1527, grad_fn=<MeanBackward1>) 75600
tensor(4.7018, grad_fn=<MeanBackward1>) 75700
tensor(0.6589, grad_fn=<MeanBackward1>) 75800
tensor(1.5595, grad_fn=<MeanBackward1>) 75900
tensor(0.6724, grad_fn=<MeanBackward1>) 76000
tensor(1.2262, grad_fn=<MeanBackward1>) 76100
tensor(1.4409, grad_fn=<MeanBackward1>) 76200
tensor(0.9920, grad_fn=<MeanBackward1>) 76300
tensor(0.9857, grad_fn=<MeanBackward1>) 76400
tensor(3.4825, grad_fn=<MeanBackward1>) 76500
tensor(0.6018, grad_fn=<MeanBackward1>) 76600
tensor(0.8118, grad_fn=<MeanBackward1>) 76700
tensor(0.8867, grad_fn=<MeanBackward1>) 76800
tensor(0.7891, grad_fn=<MeanBackward1>) 76900
tensor(1.0960, grad_fn=<MeanBackward1>) 77000
tensor(1.6456, grad_fn=<MeanBackward1>) 77100
tensor(0.6369, grad_fn=<MeanBackward1>) 77200
tensor(1.0527, grad_fn=<MeanBackward1>) 77300
tensor(0.5654, grad_fn=<MeanBackward1>) 77400
tensor(0.4622, grad_fn=<MeanBackward1>) 77500
tensor(4.1817, grad_fn=<MeanBackward1>) 77600
tensor(1.5193, grad_fn=<MeanBackward1>) 77700
tensor(1.7038, grad_fn=<MeanBackward1>) 77800
tensor(2.4977, grad_fn=<MeanBackward1>) 77900
tensor(0.5881, grad_fn=<MeanBackward1>) 78000
tensor(1.0530, grad_fn=<MeanBackward1>) 78100
tensor(0.6979, grad_fn=<MeanBackward1>) 78200
tensor(2.9102, grad_fn=<MeanBackward1>) 78300
tensor(2.8888, grad_fn=<MeanBackward1>) 78400
tensor(0.7632, grad_fn=<MeanBackward1>) 78500
tensor(0.7257, grad_fn=<MeanBackward1>) 78600
tensor(2.3804, grad_fn=<MeanBackward1>) 78700
tensor(0.9850, grad_fn=<MeanBackward1>) 78800
tensor(3.5629, grad_fn=<MeanBackward1>) 78900
tensor(3.1496, grad_fn=<MeanBackward1>) 79000
tensor(0.6812, grad_fn=<MeanBackward1>) 79100
tensor(0.6528, grad_fn=<MeanBackward1>) 79200
tensor(0.9222, grad_fn=<MeanBackward1>) 79300
tensor(1.0914, grad_fn=<MeanBackward1>) 79400
tensor(2.4577, grad_fn=<MeanBackward1>) 79500
tensor(0.6440, grad_fn=<MeanBackward1>) 79600
tensor(6.1221, grad_fn=<MeanBackward1>) 79700
tensor(2.6662, grad_fn=<MeanBackward1>) 79800
tensor(0.8207, grad_fn=<MeanBackward1>) 79900
tensor(0.8866, grad_fn=<MeanBackward1>) 80000
tensor(1.6280, grad_fn=<MeanBackward1>) 80100
tensor(0.6714, grad_fn=<MeanBackward1>) 80200
tensor(1.0258, grad_fn=<MeanBackward1>) 80300
tensor(2.0688, grad_fn=<MeanBackward1>) 80400
tensor(1.3694, grad_fn=<MeanBackward1>) 80500
tensor(0.9512, grad_fn=<MeanBackward1>) 80600
tensor(0.5900, grad_fn=<MeanBackward1>) 80700
tensor(1.3588, grad_fn=<MeanBackward1>) 80800
tensor(1.4186, grad_fn=<MeanBackward1>) 80900
tensor(0.7405, grad_fn=<MeanBackward1>) 81000
tensor(0.7676, grad_fn=<MeanBackward1>) 81100
tensor(0.8930, grad_fn=<MeanBackward1>) 81200
tensor(2.6559, grad_fn=<MeanBackward1>) 81300
tensor(0.9261, grad_fn=<MeanBackward1>) 81400
tensor(0.9102, grad_fn=<MeanBackward1>) 81500
tensor(0.8448, grad_fn=<MeanBackward1>) 81600
tensor(0.5847, grad_fn=<MeanBackward1>) 81700
tensor(1.6434, grad_fn=<MeanBackward1>) 81800
tensor(1.4373, grad_fn=<MeanBackward1>) 81900
tensor(1.3451, grad_fn=<MeanBackward1>) 82000
tensor(0.7071, grad_fn=<MeanBackward1>) 82100
tensor(1.2601, grad_fn=<MeanBackward1>) 82200
tensor(0.5757, grad_fn=<MeanBackward1>) 82300
tensor(0.5988, grad_fn=<MeanBackward1>) 82400
tensor(1.2306, grad_fn=<MeanBackward1>) 82500
tensor(3.7794, grad_fn=<MeanBackward1>) 82600
tensor(0.9761, grad_fn=<MeanBackward1>) 82700
tensor(2.6794, grad_fn=<MeanBackward1>) 82800
tensor(2.4181, grad_fn=<MeanBackward1>) 82900
tensor(0.9270, grad_fn=<MeanBackward1>) 83000
tensor(0.8938, grad_fn=<MeanBackward1>) 83100
tensor(1.0653, grad_fn=<MeanBackward1>) 83200
tensor(1.6857, grad_fn=<MeanBackward1>) 83300
tensor(1.4137, grad_fn=<MeanBackward1>) 83400
tensor(1.0178, grad_fn=<MeanBackward1>) 83500
tensor(0.9087, grad_fn=<MeanBackward1>) 83600
tensor(0.8905, grad_fn=<MeanBackward1>) 83700
tensor(1.5431, grad_fn=<MeanBackward1>) 83800
tensor(1.4454, grad_fn=<MeanBackward1>) 83900
tensor(1.2279, grad_fn=<MeanBackward1>) 84000
tensor(1.9222, grad_fn=<MeanBackward1>) 84100
tensor(1.6637, grad_fn=<MeanBackward1>) 84200
tensor(1.0610, grad_fn=<MeanBackward1>) 84300
tensor(1.0847, grad_fn=<MeanBackward1>) 84400
tensor(1.0639, grad_fn=<MeanBackward1>) 84500
tensor(1.3939, grad_fn=<MeanBackward1>) 84600
tensor(0.7816, grad_fn=<MeanBackward1>) 84700
tensor(1.7613, grad_fn=<MeanBackward1>) 84800
tensor(0.7353, grad_fn=<MeanBackward1>) 84900
tensor(1.3150, grad_fn=<MeanBackward1>) 85000
tensor(3.8709, grad_fn=<MeanBackward1>) 85100
tensor(0.6006, grad_fn=<MeanBackward1>) 85200
tensor(0.8294, grad_fn=<MeanBackward1>) 85300
tensor(0.9638, grad_fn=<MeanBackward1>) 85400
tensor(0.9895, grad_fn=<MeanBackward1>) 85500
tensor(0.9942, grad_fn=<MeanBackward1>) 85600
tensor(1.6078, grad_fn=<MeanBackward1>) 85700
tensor(0.8208, grad_fn=<MeanBackward1>) 85800
tensor(0.6408, grad_fn=<MeanBackward1>) 85900
tensor(0.4459, grad_fn=<MeanBackward1>) 86000
tensor(1.5655, grad_fn=<MeanBackward1>) 86100
tensor(0.8857, grad_fn=<MeanBackward1>) 86200
tensor(1.1055, grad_fn=<MeanBackward1>) 86300
tensor(0.7347, grad_fn=<MeanBackward1>) 86400
tensor(0.6992, grad_fn=<MeanBackward1>) 86500
tensor(0.9498, grad_fn=<MeanBackward1>) 86600
tensor(0.9157, grad_fn=<MeanBackward1>) 86700
tensor(1.9136, grad_fn=<MeanBackward1>) 86800
tensor(1.2000, grad_fn=<MeanBackward1>) 86900
tensor(1.4787, grad_fn=<MeanBackward1>) 87000
tensor(2.0409, grad_fn=<MeanBackward1>) 87100
tensor(0.5684, grad_fn=<MeanBackward1>) 87200
tensor(1.0868, grad_fn=<MeanBackward1>) 87300
tensor(1.4187, grad_fn=<MeanBackward1>) 87400
tensor(1.6880, grad_fn=<MeanBackward1>) 87500
tensor(0.5433, grad_fn=<MeanBackward1>) 87600
tensor(0.6825, grad_fn=<MeanBackward1>) 87700
tensor(0.9155, grad_fn=<MeanBackward1>) 87800
tensor(1.2469, grad_fn=<MeanBackward1>) 87900
tensor(1.7464, grad_fn=<MeanBackward1>) 88000
tensor(1.2749, grad_fn=<MeanBackward1>) 88100
tensor(1.5287, grad_fn=<MeanBackward1>) 88200
tensor(2.1128, grad_fn=<MeanBackward1>) 88300
tensor(1.1454, grad_fn=<MeanBackward1>) 88400
tensor(0.6253, grad_fn=<MeanBackward1>) 88500
tensor(0.6223, grad_fn=<MeanBackward1>) 88600
tensor(1.1377, grad_fn=<MeanBackward1>) 88700
tensor(2.2936, grad_fn=<MeanBackward1>) 88800
tensor(0.7544, grad_fn=<MeanBackward1>) 88900
tensor(0.5994, grad_fn=<MeanBackward1>) 89000
tensor(0.7681, grad_fn=<MeanBackward1>) 89100
tensor(1.3500, grad_fn=<MeanBackward1>) 89200
tensor(1.1326, grad_fn=<MeanBackward1>) 89300
tensor(0.6355, grad_fn=<MeanBackward1>) 89400
tensor(0.4967, grad_fn=<MeanBackward1>) 89500
tensor(0.6827, grad_fn=<MeanBackward1>) 89600
tensor(0.9296, grad_fn=<MeanBackward1>) 89700
tensor(1.0267, grad_fn=<MeanBackward1>) 89800
tensor(1.4290, grad_fn=<MeanBackward1>) 89900
tensor(2.4490, grad_fn=<MeanBackward1>) 90000
tensor(3.0109, grad_fn=<MeanBackward1>) 90100
tensor(0.5531, grad_fn=<MeanBackward1>) 90200
tensor(0.7657, grad_fn=<MeanBackward1>) 90300
tensor(0.8610, grad_fn=<MeanBackward1>) 90400
tensor(0.8005, grad_fn=<MeanBackward1>) 90500
tensor(0.7532, grad_fn=<MeanBackward1>) 90600
tensor(0.9452, grad_fn=<MeanBackward1>) 90700
tensor(0.6797, grad_fn=<MeanBackward1>) 90800
tensor(1.9947, grad_fn=<MeanBackward1>) 90900
tensor(0.8619, grad_fn=<MeanBackward1>) 91000
tensor(2.2105, grad_fn=<MeanBackward1>) 91100
tensor(0.6582, grad_fn=<MeanBackward1>) 91200
tensor(0.5400, grad_fn=<MeanBackward1>) 91300
tensor(2.0283, grad_fn=<MeanBackward1>) 91400
tensor(0.6055, grad_fn=<MeanBackward1>) 91500
tensor(1.0239, grad_fn=<MeanBackward1>) 91600
tensor(0.9919, grad_fn=<MeanBackward1>) 91700
tensor(2.5810, grad_fn=<MeanBackward1>) 91800
tensor(1.0512, grad_fn=<MeanBackward1>) 91900
tensor(0.7815, grad_fn=<MeanBackward1>) 92000
tensor(0.6521, grad_fn=<MeanBackward1>) 92100
tensor(0.8183, grad_fn=<MeanBackward1>) 92200
tensor(3.6991, grad_fn=<MeanBackward1>) 92300
tensor(2.4811, grad_fn=<MeanBackward1>) 92400
tensor(0.8330, grad_fn=<MeanBackward1>) 92500
tensor(1.1883, grad_fn=<MeanBackward1>) 92600
tensor(0.9176, grad_fn=<MeanBackward1>) 92700
tensor(1.9118, grad_fn=<MeanBackward1>) 92800
tensor(2.0453, grad_fn=<MeanBackward1>) 92900
tensor(1.3979, grad_fn=<MeanBackward1>) 93000
tensor(0.5252, grad_fn=<MeanBackward1>) 93100
tensor(0.6542, grad_fn=<MeanBackward1>) 93200
tensor(1.0979, grad_fn=<MeanBackward1>) 93300
tensor(0.5741, grad_fn=<MeanBackward1>) 93400
tensor(0.9426, grad_fn=<MeanBackward1>) 93500
tensor(0.6708, grad_fn=<MeanBackward1>) 93600
tensor(1.2139, grad_fn=<MeanBackward1>) 93700
tensor(1.5021, grad_fn=<MeanBackward1>) 93800
tensor(0.7889, grad_fn=<MeanBackward1>) 93900
tensor(2.7984, grad_fn=<MeanBackward1>) 94000
tensor(0.8613, grad_fn=<MeanBackward1>) 94100
tensor(0.5829, grad_fn=<MeanBackward1>) 94200
tensor(0.5236, grad_fn=<MeanBackward1>) 94300
tensor(0.7196, grad_fn=<MeanBackward1>) 94400
tensor(3.7167, grad_fn=<MeanBackward1>) 94500
tensor(1.3752, grad_fn=<MeanBackward1>) 94600
tensor(0.7790, grad_fn=<MeanBackward1>) 94700
tensor(1.1994, grad_fn=<MeanBackward1>) 94800
tensor(1.1780, grad_fn=<MeanBackward1>) 94900
tensor(0.6739, grad_fn=<MeanBackward1>) 95000
tensor(1.2106, grad_fn=<MeanBackward1>) 95100
tensor(0.8498, grad_fn=<MeanBackward1>) 95200
tensor(0.7807, grad_fn=<MeanBackward1>) 95300
tensor(1.5315, grad_fn=<MeanBackward1>) 95400
tensor(0.6940, grad_fn=<MeanBackward1>) 95500
tensor(0.8393, grad_fn=<MeanBackward1>) 95600
tensor(0.6830, grad_fn=<MeanBackward1>) 95700
tensor(1.1078, grad_fn=<MeanBackward1>) 95800
tensor(0.9285, grad_fn=<MeanBackward1>) 95900
tensor(0.8823, grad_fn=<MeanBackward1>) 96000
tensor(0.5319, grad_fn=<MeanBackward1>) 96100
tensor(0.7745, grad_fn=<MeanBackward1>) 96200
tensor(0.8381, grad_fn=<MeanBackward1>) 96300
tensor(1.0652, grad_fn=<MeanBackward1>) 96400
tensor(0.9057, grad_fn=<MeanBackward1>) 96500
tensor(0.4542, grad_fn=<MeanBackward1>) 96600
tensor(0.3953, grad_fn=<MeanBackward1>) 96700
tensor(1.2963, grad_fn=<MeanBackward1>) 96800
tensor(0.9239, grad_fn=<MeanBackward1>) 96900
tensor(0.7656, grad_fn=<MeanBackward1>) 97000
tensor(1.3621, grad_fn=<MeanBackward1>) 97100
tensor(0.8771, grad_fn=<MeanBackward1>) 97200
tensor(2.1468, grad_fn=<MeanBackward1>) 97300
tensor(1.3498, grad_fn=<MeanBackward1>) 97400
tensor(0.7295, grad_fn=<MeanBackward1>) 97500
tensor(1.5333, grad_fn=<MeanBackward1>) 97600
tensor(0.9355, grad_fn=<MeanBackward1>) 97700
tensor(0.6816, grad_fn=<MeanBackward1>) 97800
tensor(1.7176, grad_fn=<MeanBackward1>) 97900
tensor(1.2334, grad_fn=<MeanBackward1>) 98000
tensor(1.0882, grad_fn=<MeanBackward1>) 98100
tensor(1.5243, grad_fn=<MeanBackward1>) 98200
tensor(0.5965, grad_fn=<MeanBackward1>) 98300
tensor(2.0458, grad_fn=<MeanBackward1>) 98400
tensor(1.2904, grad_fn=<MeanBackward1>) 98500
tensor(1.0022, grad_fn=<MeanBackward1>) 98600
tensor(8.5345, grad_fn=<MeanBackward1>) 98700
tensor(0.6561, grad_fn=<MeanBackward1>) 98800
tensor(1.2357, grad_fn=<MeanBackward1>) 98900
tensor(0.7911, grad_fn=<MeanBackward1>) 99000
tensor(2.3848, grad_fn=<MeanBackward1>) 99100
tensor(1.5434, grad_fn=<MeanBackward1>) 99200
tensor(2.9158, grad_fn=<MeanBackward1>) 99300
tensor(0.7180, grad_fn=<MeanBackward1>) 99400
tensor(0.9514, grad_fn=<MeanBackward1>) 99500
tensor(1.1389, grad_fn=<MeanBackward1>) 99600
tensor(1.1596, grad_fn=<MeanBackward1>) 99700
tensor(0.6445, grad_fn=<MeanBackward1>) 99800
tensor(0.8248, grad_fn=<MeanBackward1>) 99900
tensor(0.8606, grad_fn=<MeanBackward1>) 100000
Sequential(
  (0): Linear(in_features=3, out_features=32, bias=True)
  (1): GELU(approximate='none')
  (2): Linear(in_features=32, out_features=32, bias=True)
  (3): GELU(approximate='none')
  (4): Linear(in_features=32, out_features=32, bias=True)
  (5): GELU(approximate='none')
  (6): Linear(in_features=32, out_features=32, bias=True)
  (7): GELU(approximate='none')
  (8): Linear(in_features=32, out_features=32, bias=True)
  (9): GELU(approximate='none')
  (10): Linear(in_features=32, out_features=32, bias=True)
  (11): GELU(approximate='none')
  (12): Linear(in_features=32, out_features=32, bias=True)
  (13): GELU(approximate='none')
  (14): Linear(in_features=32, out_features=2, bias=True)
)
tensor(3.4378, grad_fn=<MeanBackward1>) 0
tensor(3.3119, grad_fn=<MeanBackward1>) 100
tensor(2.2951, grad_fn=<MeanBackward1>) 200
