Loading miniconda version 22.11.1-1
DenoisingModel(
  (fc1): Linear(in_features=3, out_features=32, bias=True)
  (activation1): cosineact()
  (fc2): Linear(in_features=32, out_features=32, bias=True)
  (activation2): GELU(approximate='none')
  (fc3): Linear(in_features=32, out_features=3, bias=True)
  (activation3): GELU(approximate='none')
  (fc4): Linear(in_features=3, out_features=32, bias=True)
  (activation4): GELU(approximate='none')
  (fc5): Linear(in_features=32, out_features=32, bias=True)
  (activation5): GELU(approximate='none')
  (fc6): Linear(in_features=32, out_features=3, bias=True)
  (activation6): GELU(approximate='none')
  (fc7): Linear(in_features=3, out_features=32, bias=True)
  (activation7): GELU(approximate='none')
  (fc8): Linear(in_features=32, out_features=32, bias=True)
  (activation8): GELU(approximate='none')
  (fc9): Linear(in_features=32, out_features=2, bias=True)
)
tensor(204.9421, grad_fn=<AddBackward0>) 0
tensor(223.1917, grad_fn=<AddBackward0>) 82400
tensor(193.1682, grad_fn=<AddBackward0>) 82500
tensor(141.0849, grad_fn=<AddBackward0>) 82600
tensor(155.9368, grad_fn=<AddBackward0>) 82700
tensor(247.8101, grad_fn=<AddBackward0>) 82800
tensor(190.6207, grad_fn=<AddBackward0>) 82900
tensor(214.3331, grad_fn=<AddBackward0>) 83000
tensor(451.0262, grad_fn=<AddBackward0>) 83100
tensor(291.7645, grad_fn=<AddBackward0>) 83200
tensor(381.3951, grad_fn=<AddBackward0>) 83300
tensor(213.4861, grad_fn=<AddBackward0>) 83400
tensor(240.0115, grad_fn=<AddBackward0>) 83500
tensor(190.9563, grad_fn=<AddBackward0>) 83600
tensor(414.3054, grad_fn=<AddBackward0>) 83700
tensor(252.4461, grad_fn=<AddBackward0>) 83800
tensor(368.8901, grad_fn=<AddBackward0>) 83900
tensor(250.1660, grad_fn=<AddBackward0>) 84000
tensor(201.8824, grad_fn=<AddBackward0>) 84100
tensor(412.4959, grad_fn=<AddBackward0>) 84200
tensor(383.0489, grad_fn=<AddBackward0>) 84300
tensor(169.2612, grad_fn=<AddBackward0>) 84400
tensor(515.0265, grad_fn=<AddBackward0>) 84500
tensor(299.8608, grad_fn=<AddBackward0>) 84600
tensor(237.8341, grad_fn=<AddBackward0>) 84700
tensor(308.8702, grad_fn=<AddBackward0>) 84800
tensor(342.9118, grad_fn=<AddBackward0>) 84900
tensor(347.7448, grad_fn=<AddBackward0>) 85000
tensor(274.6941, grad_fn=<AddBackward0>) 85100
tensor(203.6590, grad_fn=<AddBackward0>) 85200
tensor(213.3864, grad_fn=<AddBackward0>) 85300
tensor(201.7417, grad_fn=<AddBackward0>) 85400
tensor(405.2497, grad_fn=<AddBackward0>) 85500
tensor(288.2742, grad_fn=<AddBackward0>) 85600
tensor(234.0516, grad_fn=<AddBackward0>) 85700
tensor(429.5464, grad_fn=<AddBackward0>) 85800
tensor(589.1725, grad_fn=<AddBackward0>) 85900
tensor(421.2582, grad_fn=<AddBackward0>) 86000
tensor(161.6434, grad_fn=<AddBackward0>) 86100
tensor(290.8615, grad_fn=<AddBackward0>) 86200
tensor(194.9444, grad_fn=<AddBackward0>) 86300
tensor(173.2537, grad_fn=<AddBackward0>) 86400
tensor(410.6568, grad_fn=<AddBackward0>) 86500
tensor(281.3044, grad_fn=<AddBackward0>) 86600
tensor(333.2777, grad_fn=<AddBackward0>) 86700
tensor(254.7920, grad_fn=<AddBackward0>) 86800
tensor(377.7952, grad_fn=<AddBackward0>) 86900
tensor(370.1213, grad_fn=<AddBackward0>) 87000
tensor(209.3664, grad_fn=<AddBackward0>) 87100
tensor(189.5755, grad_fn=<AddBackward0>) 87200
tensor(196.0108, grad_fn=<AddBackward0>) 87300
tensor(231.8447, grad_fn=<AddBackward0>) 87400
tensor(296.3947, grad_fn=<AddBackward0>) 87500
tensor(252.3357, grad_fn=<AddBackward0>) 87600
tensor(368.7681, grad_fn=<AddBackward0>) 87700
tensor(225.3408, grad_fn=<AddBackward0>) 87800
tensor(416.5384, grad_fn=<AddBackward0>) 87900
tensor(267.5854, grad_fn=<AddBackward0>) 88000
tensor(287.9788, grad_fn=<AddBackward0>) 88100
tensor(341.1317, grad_fn=<AddBackward0>) 88200
tensor(168.4924, grad_fn=<AddBackward0>) 88300
tensor(311.7940, grad_fn=<AddBackward0>) 88400
tensor(418.8809, grad_fn=<AddBackward0>) 88500
tensor(386.5481, grad_fn=<AddBackward0>) 88600
tensor(248.8313, grad_fn=<AddBackward0>) 88700
tensor(201.4848, grad_fn=<AddBackward0>) 88800
tensor(344.9122, grad_fn=<AddBackward0>) 88900
tensor(234.2566, grad_fn=<AddBackward0>) 89000
tensor(217.2573, grad_fn=<AddBackward0>) 89100
tensor(380.0172, grad_fn=<AddBackward0>) 89200
tensor(220.7550, grad_fn=<AddBackward0>) 89300
tensor(554.1199, grad_fn=<AddBackward0>) 89400
tensor(404.5826, grad_fn=<AddBackward0>) 89500
tensor(291.6027, grad_fn=<AddBackward0>) 89600
tensor(421.9701, grad_fn=<AddBackward0>) 89700
tensor(190.3448, grad_fn=<AddBackward0>) 89800
tensor(148.8748, grad_fn=<AddBackward0>) 89900
tensor(345.8203, grad_fn=<AddBackward0>) 90000
tensor(313.1433, grad_fn=<AddBackward0>) 90100
tensor(241.5732, grad_fn=<AddBackward0>) 90200
tensor(218.2834, grad_fn=<AddBackward0>) 90300
tensor(160.2247, grad_fn=<AddBackward0>) 90400
tensor(242.7045, grad_fn=<AddBackward0>) 90500
tensor(240.9131, grad_fn=<AddBackward0>) 90600
tensor(172.1436, grad_fn=<AddBackward0>) 90700
tensor(313.6958, grad_fn=<AddBackward0>) 90800
tensor(284.2834, grad_fn=<AddBackward0>) 90900
tensor(273.0786, grad_fn=<AddBackward0>) 91000
tensor(149.4260, grad_fn=<AddBackward0>) 91100
tensor(288.8351, grad_fn=<AddBackward0>) 91200
tensor(235.0136, grad_fn=<AddBackward0>) 91300
tensor(263.7163, grad_fn=<AddBackward0>) 91400
tensor(308.0161, grad_fn=<AddBackward0>) 91500
tensor(422.8833, grad_fn=<AddBackward0>) 91600
tensor(493.3208, grad_fn=<AddBackward0>) 91700
tensor(223.1615, grad_fn=<AddBackward0>) 91800
tensor(243.5755, grad_fn=<AddBackward0>) 91900
tensor(328.0710, grad_fn=<AddBackward0>) 92000
tensor(341.8075, grad_fn=<AddBackward0>) 92100
tensor(136.8736, grad_fn=<AddBackward0>) 92200
tensor(203.4815, grad_fn=<AddBackward0>) 92300
tensor(235.4894, grad_fn=<AddBackward0>) 92400
tensor(315.9623, grad_fn=<AddBackward0>) 92500
tensor(190.4949, grad_fn=<AddBackward0>) 92600
tensor(163.4210, grad_fn=<AddBackward0>) 92700
tensor(181.6290, grad_fn=<AddBackward0>) 92800
tensor(230.1657, grad_fn=<AddBackward0>) 92900
tensor(354.1346, grad_fn=<AddBackward0>) 93000
tensor(133.2755, grad_fn=<AddBackward0>) 93100
tensor(173.7529, grad_fn=<AddBackward0>) 93200
tensor(187.4185, grad_fn=<AddBackward0>) 93300
tensor(229.6996, grad_fn=<AddBackward0>) 93400
tensor(226.8177, grad_fn=<AddBackward0>) 93500
tensor(242.5217, grad_fn=<AddBackward0>) 93600
tensor(309.4800, grad_fn=<AddBackward0>) 93700
tensor(293.1227, grad_fn=<AddBackward0>) 93800
tensor(256.1910, grad_fn=<AddBackward0>) 93900
tensor(210.5323, grad_fn=<AddBackward0>) 94000
tensor(323.7097, grad_fn=<AddBackward0>) 94100
tensor(261.8493, grad_fn=<AddBackward0>) 94200
tensor(249.4061, grad_fn=<AddBackward0>) 94300
tensor(206.6985, grad_fn=<AddBackward0>) 94400
tensor(204.4098, grad_fn=<AddBackward0>) 94500
tensor(253.1556, grad_fn=<AddBackward0>) 94600
tensor(206.8370, grad_fn=<AddBackward0>) 94700
tensor(187.9341, grad_fn=<AddBackward0>) 94800
tensor(237.6687, grad_fn=<AddBackward0>) 94900
tensor(171.8524, grad_fn=<AddBackward0>) 95000
tensor(275.2210, grad_fn=<AddBackward0>) 95100
tensor(303.4022, grad_fn=<AddBackward0>) 95200
tensor(280.2416, grad_fn=<AddBackward0>) 95300
tensor(185.7045, grad_fn=<AddBackward0>) 95400
tensor(230.8157, grad_fn=<AddBackward0>) 95500
tensor(428.4452, grad_fn=<AddBackward0>) 95600
tensor(511.9369, grad_fn=<AddBackward0>) 95700
tensor(230.4138, grad_fn=<AddBackward0>) 95800
tensor(199.3856, grad_fn=<AddBackward0>) 95900
tensor(190.1131, grad_fn=<AddBackward0>) 96000
tensor(162.4822, grad_fn=<AddBackward0>) 96100
tensor(139.2494, grad_fn=<AddBackward0>) 96200
tensor(320.9431, grad_fn=<AddBackward0>) 96300
tensor(308.5969, grad_fn=<AddBackward0>) 96400
tensor(264.7574, grad_fn=<AddBackward0>) 96500
tensor(245.8719, grad_fn=<AddBackward0>) 96600
tensor(318.7180, grad_fn=<AddBackward0>) 96700
tensor(234.1031, grad_fn=<AddBackward0>) 96800
tensor(273.2045, grad_fn=<AddBackward0>) 96900
tensor(207.3467, grad_fn=<AddBackward0>) 97000
tensor(234.5039, grad_fn=<AddBackward0>) 97100
tensor(161.9036, grad_fn=<AddBackward0>) 97200
tensor(225.2401, grad_fn=<AddBackward0>) 97300
tensor(168.6671, grad_fn=<AddBackward0>) 97400
tensor(171.7297, grad_fn=<AddBackward0>) 97500
tensor(280.6992, grad_fn=<AddBackward0>) 97600
tensor(221.9428, grad_fn=<AddBackward0>) 97700
tensor(338.8584, grad_fn=<AddBackward0>) 97800
tensor(556.2886, grad_fn=<AddBackward0>) 97900
tensor(324.3280, grad_fn=<AddBackward0>) 98000
tensor(215.4998, grad_fn=<AddBackward0>) 98100
tensor(404.0498, grad_fn=<AddBackward0>) 98200
tensor(207.7840, grad_fn=<AddBackward0>) 98300
tensor(182.0981, grad_fn=<AddBackward0>) 98400
tensor(310.5747, grad_fn=<AddBackward0>) 98500
tensor(199.9284, grad_fn=<AddBackward0>) 98600
tensor(196.2855, grad_fn=<AddBackward0>) 98700
tensor(139.5914, grad_fn=<AddBackward0>) 98800
tensor(346.9793, grad_fn=<AddBackward0>) 98900
tensor(286.2467, grad_fn=<AddBackward0>) 99000
tensor(594.8510, grad_fn=<AddBackward0>) 99100
tensor(320.4581, grad_fn=<AddBackward0>) 99200
tensor(190.7109, grad_fn=<AddBackward0>) 99300
tensor(202.7256, grad_fn=<AddBackward0>) 99400
tensor(203.7897, grad_fn=<AddBackward0>) 99500
tensor(297.0805, grad_fn=<AddBackward0>) 99600
tensor(177.5823, grad_fn=<AddBackward0>) 99700
tensor(179.4023, grad_fn=<AddBackward0>) 99800
tensor(182.2313, grad_fn=<AddBackward0>) 99900
tensor(494.6476, grad_fn=<AddBackward0>) 100000
DenoisingModel(
  (fc1): Linear(in_features=3, out_features=32, bias=True)
  (activation1): cosineact()
  (fc2): Linear(in_features=32, out_features=32, bias=True)
  (activation2): GELU(approximate='none')
  (fc3): Linear(in_features=32, out_features=3, bias=True)
  (activation3): GELU(approximate='none')
  (fc4): Linear(in_features=3, out_features=32, bias=True)
  (activation4): GELU(approximate='none')
  (fc5): Linear(in_features=32, out_features=32, bias=True)
  (activation5): GELU(approximate='none')
  (fc6): Linear(in_features=32, out_features=3, bias=True)
  (activation6): GELU(approximate='none')
  (fc7): Linear(in_features=3, out_features=32, bias=True)
  (activation7): GELU(approximate='none')
  (fc8): Linear(in_features=32, out_features=32, bias=True)
  (activation8): GELU(approximate='none')
  (fc9): Linear(in_features=32, out_features=2, bias=True)
)
tensor(309.4160, grad_fn=<AddBackward0>) 0
tensor(390.3948, grad_fn=<AddBackward0>) 100
tensor(450.8082, grad_fn=<AddBackward0>) 200
tensor(254.2103, grad_fn=<AddBackward0>) 300
tensor(307.9135, grad_fn=<AddBackward0>) 400
tensor(187.1001, grad_fn=<AddBackward0>) 500
tensor(222.3653, grad_fn=<AddBackward0>) 600
tensor(180.3877, grad_fn=<AddBackward0>) 700
tensor(336.9929, grad_fn=<AddBackward0>) 800
tensor(233.7137, grad_fn=<AddBackward0>) 900
tensor(168.8770, grad_fn=<AddBackward0>) 1000
tensor(392.1276, grad_fn=<AddBackward0>) 1100
tensor(268.6800, grad_fn=<AddBackward0>) 1200
tensor(531.3929, grad_fn=<AddBackward0>) 1300
tensor(164.7988, grad_fn=<AddBackward0>) 1400
tensor(349.3106, grad_fn=<AddBackward0>) 1500
tensor(236.2706, grad_fn=<AddBackward0>) 1600
tensor(216.4143, grad_fn=<AddBackward0>) 1700
tensor(185.5569, grad_fn=<AddBackward0>) 1800
tensor(290.4260, grad_fn=<AddBackward0>) 1900
tensor(310.0653, grad_fn=<AddBackward0>) 2000
tensor(284.6030, grad_fn=<AddBackward0>) 2100
tensor(233.2047, grad_fn=<AddBackward0>) 2200
tensor(320.1184, grad_fn=<AddBackward0>) 2300
tensor(204.2698, grad_fn=<AddBackward0>) 2400
tensor(233.8925, grad_fn=<AddBackward0>) 2500
tensor(282.1017, grad_fn=<AddBackward0>) 2600
tensor(203.9928, grad_fn=<AddBackward0>) 2700
tensor(204.5799, grad_fn=<AddBackward0>) 2800
tensor(355.1110, grad_fn=<AddBackward0>) 2900
tensor(256.5599, grad_fn=<AddBackward0>) 3000
tensor(299.8897, grad_fn=<AddBackward0>) 3100
tensor(260.4471, grad_fn=<AddBackward0>) 3200
tensor(271.2282, grad_fn=<AddBackward0>) 3300
tensor(219.6201, grad_fn=<AddBackward0>) 3400
tensor(284.3240, grad_fn=<AddBackward0>) 3500
tensor(265.4897, grad_fn=<AddBackward0>) 3600
tensor(470.7210, grad_fn=<AddBackward0>) 3700
tensor(270.6559, grad_fn=<AddBackward0>) 3800
tensor(222.6422, grad_fn=<AddBackward0>) 3900
tensor(691.8799, grad_fn=<AddBackward0>) 4000
tensor(196.7290, grad_fn=<AddBackward0>) 4100
tensor(412.5251, grad_fn=<AddBackward0>) 4200
tensor(390.2076, grad_fn=<AddBackward0>) 4300
tensor(237.6531, grad_fn=<AddBackward0>) 4400
tensor(223.8565, grad_fn=<AddBackward0>) 4500
tensor(412.9754, grad_fn=<AddBackward0>) 4600
tensor(178.9892, grad_fn=<AddBackward0>) 4700
tensor(305.9806, grad_fn=<AddBackward0>) 4800
tensor(185.6216, grad_fn=<AddBackward0>) 4900
tensor(212.5969, grad_fn=<AddBackward0>) 5000
tensor(190.7839, grad_fn=<AddBackward0>) 5100
tensor(288.9417, grad_fn=<AddBackward0>) 5200
tensor(423.2119, grad_fn=<AddBackward0>) 5300
tensor(371.9551, grad_fn=<AddBackward0>) 5400
tensor(176.2406, grad_fn=<AddBackward0>) 5500
tensor(207.9558, grad_fn=<AddBackward0>) 5600
tensor(307.0137, grad_fn=<AddBackward0>) 5700
tensor(240.5276, grad_fn=<AddBackward0>) 5800
tensor(340.9048, grad_fn=<AddBackward0>) 5900
tensor(247.9619, grad_fn=<AddBackward0>) 6000
tensor(175.0682, grad_fn=<AddBackward0>) 6100
tensor(426.3500, grad_fn=<AddBackward0>) 6200
tensor(218.8390, grad_fn=<AddBackward0>) 6300
tensor(319.3749, grad_fn=<AddBackward0>) 6400
tensor(220.6329, grad_fn=<AddBackward0>) 6500
tensor(351.4403, grad_fn=<AddBackward0>) 6600
tensor(228.1507, grad_fn=<AddBackward0>) 6700
tensor(233.6777, grad_fn=<AddBackward0>) 6800
tensor(359.8000, grad_fn=<AddBackward0>) 6900
tensor(205.4441, grad_fn=<AddBackward0>) 7000
tensor(220.0964, grad_fn=<AddBackward0>) 7100
tensor(211.9206, grad_fn=<AddBackward0>) 7200
tensor(268.1060, grad_fn=<AddBackward0>) 7300
tensor(241.9582, grad_fn=<AddBackward0>) 7400
tensor(197.0542, grad_fn=<AddBackward0>) 7500
tensor(296.9827, grad_fn=<AddBackward0>) 7600
tensor(226.3674, grad_fn=<AddBackward0>) 7700
tensor(417.2979, grad_fn=<AddBackward0>) 7800
tensor(226.7102, grad_fn=<AddBackward0>) 7900
tensor(264.9671, grad_fn=<AddBackward0>) 8000
tensor(300.5022, grad_fn=<AddBackward0>) 8100
tensor(130.3108, grad_fn=<AddBackward0>) 8200
tensor(157.9037, grad_fn=<AddBackward0>) 8300
tensor(283.3934, grad_fn=<AddBackward0>) 8400
tensor(125.8068, grad_fn=<AddBackward0>) 8500
tensor(273.9417, grad_fn=<AddBackward0>) 8600
tensor(364.2880, grad_fn=<AddBackward0>) 8700
tensor(279.4300, grad_fn=<AddBackward0>) 8800
tensor(208.7030, grad_fn=<AddBackward0>) 8900
tensor(213.2039, grad_fn=<AddBackward0>) 9000
tensor(317.7846, grad_fn=<AddBackward0>) 9100
tensor(215.3443, grad_fn=<AddBackward0>) 9200
tensor(345.5147, grad_fn=<AddBackward0>) 9300
tensor(298.3829, grad_fn=<AddBackward0>) 9400
tensor(194.3204, grad_fn=<AddBackward0>) 9500
tensor(199.0172, grad_fn=<AddBackward0>) 9600
tensor(246.2310, grad_fn=<AddBackward0>) 9700
tensor(270.5546, grad_fn=<AddBackward0>) 9800
tensor(378.7294, grad_fn=<AddBackward0>) 9900
tensor(316.5520, grad_fn=<AddBackward0>) 10000
tensor(253.0537, grad_fn=<AddBackward0>) 10100
tensor(242.9381, grad_fn=<AddBackward0>) 10200
tensor(197.4148, grad_fn=<AddBackward0>) 10300
tensor(302.4051, grad_fn=<AddBackward0>) 10400
tensor(219.6547, grad_fn=<AddBackward0>) 10500
tensor(196.3049, grad_fn=<AddBackward0>) 10600
tensor(243.4499, grad_fn=<AddBackward0>) 10700
tensor(392.3621, grad_fn=<AddBackward0>) 10800
tensor(204.8559, grad_fn=<AddBackward0>) 10900
tensor(238.1891, grad_fn=<AddBackward0>) 11000
tensor(219.7117, grad_fn=<AddBackward0>) 11100
tensor(295.9145, grad_fn=<AddBackward0>) 11200
tensor(262.0747, grad_fn=<AddBackward0>) 11300
tensor(195.5078, grad_fn=<AddBackward0>) 11400
tensor(301.8264, grad_fn=<AddBackward0>) 11500
tensor(274.3572, grad_fn=<AddBackward0>) 11600
tensor(247.6118, grad_fn=<AddBackward0>) 11700
tensor(371.1457, grad_fn=<AddBackward0>) 11800
tensor(443.9299, grad_fn=<AddBackward0>) 11900
tensor(247.7418, grad_fn=<AddBackward0>) 12000
tensor(213.0352, grad_fn=<AddBackward0>) 12100
tensor(480.6077, grad_fn=<AddBackward0>) 12200
tensor(211.0203, grad_fn=<AddBackward0>) 12300
tensor(209.3154, grad_fn=<AddBackward0>) 12400
tensor(200.8051, grad_fn=<AddBackward0>) 12500
tensor(190.1711, grad_fn=<AddBackward0>) 12600
tensor(338.2962, grad_fn=<AddBackward0>) 12700
tensor(216.6785, grad_fn=<AddBackward0>) 12800
tensor(312.3984, grad_fn=<AddBackward0>) 12900
tensor(323.1688, grad_fn=<AddBackward0>) 13000
tensor(281.1202, grad_fn=<AddBackward0>) 13100
tensor(235.9993, grad_fn=<AddBackward0>) 13200
tensor(276.8474, grad_fn=<AddBackward0>) 13300
tensor(274.7512, grad_fn=<AddBackward0>) 13400
tensor(225.9537, grad_fn=<AddBackward0>) 13500
tensor(196.3370, grad_fn=<AddBackward0>) 13600
tensor(338.5102, grad_fn=<AddBackward0>) 13700
tensor(243.4690, grad_fn=<AddBackward0>) 13800
tensor(230.7598, grad_fn=<AddBackward0>) 13900
tensor(222.3560, grad_fn=<AddBackward0>) 14000
tensor(335.2559, grad_fn=<AddBackward0>) 14100
tensor(233.6228, grad_fn=<AddBackward0>) 14200
tensor(189.0161, grad_fn=<AddBackward0>) 14300
tensor(230.2450, grad_fn=<AddBackward0>) 14400
tensor(239.0222, grad_fn=<AddBackward0>) 14500
tensor(201.2378, grad_fn=<AddBackward0>) 14600
tensor(384.7426, grad_fn=<AddBackward0>) 14700
tensor(240.8656, grad_fn=<AddBackward0>) 14800
tensor(346.4433, grad_fn=<AddBackward0>) 14900
tensor(375.7202, grad_fn=<AddBackward0>) 15000
tensor(321.4550, grad_fn=<AddBackward0>) 15100
tensor(322.0310, grad_fn=<AddBackward0>) 15200
tensor(201.5780, grad_fn=<AddBackward0>) 15300
tensor(265.8514, grad_fn=<AddBackward0>) 15400
tensor(207.4698, grad_fn=<AddBackward0>) 15500
tensor(438.8113, grad_fn=<AddBackward0>) 15600
tensor(146.9537, grad_fn=<AddBackward0>) 15700
tensor(280.3489, grad_fn=<AddBackward0>) 15800
tensor(402.3610, grad_fn=<AddBackward0>) 15900
tensor(294.6320, grad_fn=<AddBackward0>) 16000
tensor(219.9660, grad_fn=<AddBackward0>) 16100
tensor(271.0164, grad_fn=<AddBackward0>) 16200
tensor(251.6152, grad_fn=<AddBackward0>) 16300
tensor(326.0445, grad_fn=<AddBackward0>) 16400
tensor(179.8887, grad_fn=<AddBackward0>) 16500
tensor(213.1012, grad_fn=<AddBackward0>) 16600
tensor(246.9133, grad_fn=<AddBackward0>) 16700
tensor(251.6754, grad_fn=<AddBackward0>) 16800
tensor(169.5976, grad_fn=<AddBackward0>) 16900
tensor(183.5309, grad_fn=<AddBackward0>) 17000
tensor(204.2029, grad_fn=<AddBackward0>) 17100
tensor(217.9268, grad_fn=<AddBackward0>) 17200
tensor(243.8592, grad_fn=<AddBackward0>) 17300
tensor(241.7528, grad_fn=<AddBackward0>) 17400
tensor(227.6414, grad_fn=<AddBackward0>) 17500
tensor(333.5217, grad_fn=<AddBackward0>) 17600
tensor(242.1720, grad_fn=<AddBackward0>) 17700
tensor(265.5563, grad_fn=<AddBackward0>) 17800
tensor(279.8656, grad_fn=<AddBackward0>) 17900
tensor(314.3705, grad_fn=<AddBackward0>) 18000
tensor(196.1549, grad_fn=<AddBackward0>) 18100
tensor(310.8247, grad_fn=<AddBackward0>) 18200
tensor(177.0449, grad_fn=<AddBackward0>) 18300
tensor(243.1992, grad_fn=<AddBackward0>) 18400
tensor(266.2795, grad_fn=<AddBackward0>) 18500
tensor(514.0834, grad_fn=<AddBackward0>) 18600
tensor(244.3998, grad_fn=<AddBackward0>) 18700
tensor(235.7815, grad_fn=<AddBackward0>) 18800
tensor(274.3021, grad_fn=<AddBackward0>) 18900
tensor(209.1672, grad_fn=<AddBackward0>) 19000
tensor(323.0960, grad_fn=<AddBackward0>) 19100
tensor(286.7142, grad_fn=<AddBackward0>) 19200
tensor(392.2596, grad_fn=<AddBackward0>) 19300
tensor(307.1144, grad_fn=<AddBackward0>) 19400
tensor(209.6294, grad_fn=<AddBackward0>) 19500
tensor(215.0506, grad_fn=<AddBackward0>) 19600
tensor(286.8633, grad_fn=<AddBackward0>) 19700
tensor(341.9237, grad_fn=<AddBackward0>) 19800
tensor(292.4202, grad_fn=<AddBackward0>) 19900
tensor(245.0784, grad_fn=<AddBackward0>) 20000
tensor(300.8331, grad_fn=<AddBackward0>) 20100
tensor(475.4726, grad_fn=<AddBackward0>) 20200
tensor(319.9031, grad_fn=<AddBackward0>) 20300
tensor(302.0681, grad_fn=<AddBackward0>) 20400
tensor(211.8350, grad_fn=<AddBackward0>) 20500
tensor(175.4209, grad_fn=<AddBackward0>) 20600
tensor(216.7618, grad_fn=<AddBackward0>) 20700
tensor(228.9221, grad_fn=<AddBackward0>) 20800
tensor(173.3100, grad_fn=<AddBackward0>) 20900
tensor(213.2038, grad_fn=<AddBackward0>) 21000
tensor(248.8864, grad_fn=<AddBackward0>) 21100
tensor(163.6377, grad_fn=<AddBackward0>) 21200
tensor(261.5156, grad_fn=<AddBackward0>) 21300
tensor(206.3395, grad_fn=<AddBackward0>) 21400
tensor(202.1538, grad_fn=<AddBackward0>) 21500
tensor(217.8098, grad_fn=<AddBackward0>) 21600
tensor(196.1503, grad_fn=<AddBackward0>) 21700
tensor(292.2928, grad_fn=<AddBackward0>) 21800
tensor(210.5567, grad_fn=<AddBackward0>) 21900
tensor(293.0268, grad_fn=<AddBackward0>) 22000
tensor(170.1331, grad_fn=<AddBackward0>) 22100
tensor(203.1962, grad_fn=<AddBackward0>) 22200
tensor(231.9807, grad_fn=<AddBackward0>) 22300
tensor(271.4729, grad_fn=<AddBackward0>) 22400
tensor(195.5065, grad_fn=<AddBackward0>) 22500
tensor(329.0667, grad_fn=<AddBackward0>) 22600
tensor(227.5648, grad_fn=<AddBackward0>) 22700
tensor(203.0618, grad_fn=<AddBackward0>) 22800
tensor(345.8086, grad_fn=<AddBackward0>) 22900
tensor(311.2182, grad_fn=<AddBackward0>) 23000
tensor(300.5329, grad_fn=<AddBackward0>) 23100
tensor(324.6779, grad_fn=<AddBackward0>) 23200
tensor(664.0799, grad_fn=<AddBackward0>) 23300
tensor(346.2388, grad_fn=<AddBackward0>) 23400
tensor(287.8337, grad_fn=<AddBackward0>) 23500
tensor(183.6584, grad_fn=<AddBackward0>) 23600
tensor(332.2579, grad_fn=<AddBackward0>) 23700
tensor(344.4338, grad_fn=<AddBackward0>) 23800
tensor(416.9538, grad_fn=<AddBackward0>) 23900
tensor(482.6892, grad_fn=<AddBackward0>) 24000
tensor(167.8719, grad_fn=<AddBackward0>) 24100
tensor(215.1523, grad_fn=<AddBackward0>) 24200
tensor(224.3992, grad_fn=<AddBackward0>) 24300
tensor(232.4884, grad_fn=<AddBackward0>) 24400
tensor(195.2661, grad_fn=<AddBackward0>) 24500
tensor(170.2812, grad_fn=<AddBackward0>) 24600
tensor(330.6068, grad_fn=<AddBackward0>) 24700
tensor(262.2290, grad_fn=<AddBackward0>) 24800
tensor(308.6404, grad_fn=<AddBackward0>) 24900
tensor(174.2214, grad_fn=<AddBackward0>) 25000
tensor(180.1985, grad_fn=<AddBackward0>) 25100
tensor(258.6062, grad_fn=<AddBackward0>) 25200
tensor(423.2248, grad_fn=<AddBackward0>) 25300
tensor(221.4129, grad_fn=<AddBackward0>) 25400
tensor(232.2871, grad_fn=<AddBackward0>) 25500
tensor(158.1886, grad_fn=<AddBackward0>) 25600
tensor(364.7988, grad_fn=<AddBackward0>) 25700
tensor(223.4828, grad_fn=<AddBackward0>) 25800
tensor(347.9626, grad_fn=<AddBackward0>) 25900
tensor(265.0720, grad_fn=<AddBackward0>) 26000
tensor(312.0290, grad_fn=<AddBackward0>) 26100
tensor(270.8979, grad_fn=<AddBackward0>) 26200
tensor(206.0407, grad_fn=<AddBackward0>) 26300
tensor(226.0993, grad_fn=<AddBackward0>) 26400
tensor(234.6235, grad_fn=<AddBackward0>) 26500
tensor(325.3596, grad_fn=<AddBackward0>) 26600
tensor(257.4539, grad_fn=<AddBackward0>) 26700
tensor(265.8877, grad_fn=<AddBackward0>) 26800
tensor(523.5433, grad_fn=<AddBackward0>) 26900
tensor(205.2912, grad_fn=<AddBackward0>) 27000
tensor(233.9433, grad_fn=<AddBackward0>) 27100
tensor(179.5435, grad_fn=<AddBackward0>) 27200
tensor(245.4858, grad_fn=<AddBackward0>) 27300
tensor(186.7142, grad_fn=<AddBackward0>) 27400
tensor(212.2762, grad_fn=<AddBackward0>) 27500
tensor(499.5174, grad_fn=<AddBackward0>) 27600
tensor(143.9390, grad_fn=<AddBackward0>) 27700
tensor(395.7509, grad_fn=<AddBackward0>) 27800
tensor(220.5254, grad_fn=<AddBackward0>) 27900
tensor(217.5877, grad_fn=<AddBackward0>) 28000
